"Artwork","Subject2","Type"
"http://icondataset.org/ART1201","http://icondataset.org/cupid","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/venus","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/hercules","http://www.cidoc-crm.org/cidoc-crm/E33_Linguistic_Object"
"http://icondataset.org/ART1201","http://icondataset.org/diana","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/apollo","http://www.cidoc-crm.org/cidoc-crm/E33_Linguistic_Object"
"http://icondataset.org/ART1201","http://icondataset.org/vulcan","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/hercules","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/saturn","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/jupiter","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/mercury","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/minerva","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1201","http://icondataset.org/apollo","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1197","http://icondataset.org/satyr","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1197","http://icondataset.org/bacchus","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1197","http://icondataset.org/silenus","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1197","http://icondataset.org/ariadne","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1517","http://icondataset.org/apollo-god-of-sun","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1014test","http://icondataset.org/crocodile","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1261","http://icondataset.org/saturn","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1531","http://icondataset.org/vulcan","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1375","http://icondataset.org/votary-of-jupiter","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1375","http://icondataset.org/giuliano-de-medici","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1378","http://icondataset.org/ganymede","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1378","http://icondataset.org/jupiter-as-an-eagle","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1321","http://icondataset.org/cupid","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1321","http://icondataset.org/anteros","http://www.cidoc-crm.org/cidoc-crm/E35_Title"
"http://icondataset.org/ART1321","http://icondataset.org/anteros","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1417","http://icondataset.org/apollo","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1417","http://icondataset.org/companion-of-serapis","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1417","http://icondataset.org/apollo","http://www.cidoc-crm.org/cidoc-crm/E33_Linguistic_Object"
"http://icondataset.org/ART1107","http://icondataset.org/mary","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1312","http://icondataset.org/cupid","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1384","http://icondataset.org/phaeton","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1384","http://icondataset.org/jupiter","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1386","http://icondataset.org/cupid","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1386","http://icondataset.org/unconsciuous-creatures","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1421","http://icondataset.org/companion-of-serapis","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1421","http://icondataset.org/serapis","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1325","http://icondataset.org/cupid","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1102","http://icondataset.org/saint-peter","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1364","http://icondataset.org/people/lorenzo-de-medici","http://www.cidoc-crm.org/cidoc-crm/E21_Person"
"http://icondataset.org/ART1364","http://icondataset.org/people/lorenzo-de-medici","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1187","http://icondataset.org/christ","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1187","http://icondataset.org/mary","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1212","http://icondataset.org/saturn","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1270","http://icondataset.org/saturn","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1303","http://icondataset.org/death-disembowelling-her-victim","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1233","http://icondataset.org/christ-resurrects-the-son-of-nain","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1150","http://icondataset.org/lamentation-of-christ","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1004test","http://icondataset.org/rape","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1066","http://icondataset.org/the-abduction-of-europa","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1066","http://icondataset.org/the-abduction-of-europa","https://w3id.org/icon/ontology/Story"
"http://icondataset.org/ART1040","http://icondataset.org/crucifixion","https://w3id.org/icon/ontology/Story"
"http://icondataset.org/ART1040","http://icondataset.org/crucifixion","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1064","http://icondataset.org/thisbe-waits-pyramus-at-the-tomb-of-king-ninus","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1113","http://icondataset.org/simeon-witnesses-the-presentation-of-christ","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1243","http://icondataset.org/erection-of-primitive-buildings","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1535","http://icondataset.org/saturn-devouring-a-living-child","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1282","http://icondataset.org/time-devouring-the-past","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1354","http://icondataset.org/presbyter-bruno-mourned-by-beggars-whom-he-had-supported-during-his-life","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1166","http://icondataset.org/three-corpses-warn-three-gentlemen-against-their-thoughtless-enjoyment-of-life","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1166","http://icondataset.org/amorini-pointing-out-to-death-her-first-victims","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1268","http://icondataset.org/saturn-devouring-a-living-child","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1009test","http://icondataset.org/archangel-gabriel-pronounces-the-ave-maria","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1009test","http://icondataset.org/mary-welcomes-the-holy-spirit","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1534","http://icondataset.org/saturn-devouring-a-living-child","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1252","http://icondataset.org/battle-of-lapiths-and-centaurs","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1124","http://icondataset.org/ixion-on-his-wheel","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1124","http://icondataset.org/sisyphus-carrying-the-stone-uphill","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1124","http://icondataset.org/tantalus-vainly-reaching-for-the-water","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1254","http://icondataset.org/prometheus-is-punished","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1254","http://icondataset.org/era-sub-prometheo","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1140","http://icondataset.org/blood-sacrifice-of-animals","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1135","http://icondataset.org/blood-sacrifice-of-animals","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1323","http://icondataset.org/death-steals-the-weapons-from-cupid-while-he-sleeps","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1311","http://icondataset.org/triumph-of-love","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1249","http://icondataset.org/the-age-of-stone","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1249","http://icondataset.org/era-ante-vulcanum","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1290","http://icondataset.org/sun-moves-his-chariot-through-the-zodiac","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1137","http://icondataset.org/mithras-twisting-the-horns-of-a-bull","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1120","http://icondataset.org/pygmalion-dressing-his-statue","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1307","http://icondataset.org/love-shooting-the-foolish","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1307","http://icondataset.org/love-shooting-the-wise-man","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1138","http://icondataset.org/mithras-killing-the-bull","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1288","http://icondataset.org/time-reveals-the-truth","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1288","http://icondataset.org/fraud-offers-sweetness-with-what-seems-to-be-the-good-hand-but-is-really-the-evil-one","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1288","http://icondataset.org/fraud-hides-poison-in-what-seems-to-be-her-evli-hand-but-is-really-her-good","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1266","http://icondataset.org/saturn-devouring-a-living-child","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1008test","http://icondataset.org/mary-welcomes-the-holy-spirit","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1008test","http://icondataset.org/archangel-gabriel-pronounces-the-ave-maria","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1244","http://icondataset.org/erection-of-primitive-buildings","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1200","http://icondataset.org/cupid-unblinding-himself","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1195","http://icondataset.org/era-sub-vulcano","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1195","http://icondataset.org/the-nymphs-help-vulcan-precipitated-from-mount-olympus-onto-the-island-of-lemnos","https://w3id.org/icon/ontology/Story"
"http://icondataset.org/ART1195","http://icondataset.org/the-nymphs-help-vulcan-precipitated-from-mount-olympus-onto-the-island-of-lemnos","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1324","http://icondataset.org/eros-and-anteros-fishing-for-hearts","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1458","http://icondataset.org/resurrection-of-christ","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1267","http://icondataset.org/saturn-devouring-a-living-child","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1126","http://icondataset.org/joseph-cast-into-the-pit","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1017test","http://icondataset.org/faith-has-the-world-under-her-feet","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1232","http://icondataset.org/apparition-of-christ","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1139","http://icondataset.org/sacrifice-of-a-bull","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1039","http://icondataset.org/crucifixion","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1039","http://icondataset.org/crucifixion","https://w3id.org/icon/ontology/Story"
"http://icondataset.org/ART1512","http://icondataset.org/the-abduction-of-europa","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1512","http://icondataset.org/the-abduction-of-europa","https://w3id.org/icon/ontology/Story"
"http://icondataset.org/ART1196","http://icondataset.org/era-sub-vulcano","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1196","http://icondataset.org/vulcan-with-his-helpers-are-already-at-work-in-mid-career-of-night-when-ordinary-people-are-still-asleep","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1196","http://icondataset.org/aeolus-working-two-blacksmiths-bellows","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1196","http://icondataset.org/the-age-of-metal","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1196","http://icondataset.org/aeolus-seals-the-naughty-winds-into-the-wine-skins","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1115","http://icondataset.org/prometheus-animates-man","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1115","http://icondataset.org/god-creating-the-universe","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1374","http://icondataset.org/gesture-of-saturnian-silence","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1250","http://icondataset.org/the-age-of-stone","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1250","http://icondataset.org/era-ante-vulcanum","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1245","http://icondataset.org/erection-of-primitive-buildings","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1251","http://icondataset.org/the-age-of-stone","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1251","http://icondataset.org/era-ante-vulcanum","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1005test","http://icondataset.org/rape","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1253","http://icondataset.org/era-sub-vulcano","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1193","http://icondataset.org/paris-rapes-helen","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1042","http://icondataset.org/sacrifice-of-a-bull-ancient-greek-religion","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1197","http://icondataset.org/era-sub-vulcano","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1283","http://icondataset.org/innocence-threatened-by-the-powers-of-evil","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1325","http://icondataset.org/death-steals-the-weapons-from-cupid-while-he-sleeps","https://w3id.org/icon/ontology/Event"
"http://icondataset.org/ART1452","http://icondataset.org/caduceus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1352","http://icondataset.org/sella-gestatoria","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1024","http://icondataset.org/algol-head-of-demon","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1064","http://icondataset.org/the-tomb-of-king-ninus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1203","http://icondataset.org/caduceus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1282","http://icondataset.org/torso-del-belvedere","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1019","http://icondataset.org/mercurys-winged-sandals","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1019","http://icondataset.org/medusas-head","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1005","http://icondataset.org/celestial-map","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1005","http://icondataset.org/medusas-head","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1254","http://icondataset.org/torch-of-prometheus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1041","http://icondataset.org/caduceus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1041","http://icondataset.org/mercurys-winged-sandals","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1205","http://icondataset.org/apollonian-swan","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1387","http://icondataset.org/dream-vision","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1459","http://icondataset.org/lion-zodiacal-sign","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/jupiter-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/venus-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/mars-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/mercury-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/moon-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1272","http://icondataset.org/saturn-planet","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1021","http://icondataset.org/caduceus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1527","http://icondataset.org/implements-of-the-holy-mass","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/bible","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/glass-sphere-as-a-popular-decorative-curiosity","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/missal","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/original-sin","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/bible","http://www.cidoc-crm.org/cidoc-crm/E55_Type"
"http://icondataset.org/ART1017test","http://icondataset.org/altar","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1017test","http://icondataset.org/altar","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1454","http://icondataset.org/caduceus","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1460","http://icondataset.org/lion-zodiacal-sign","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1460","http://icondataset.org/imperial-orb","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1310","http://icondataset.org/tower-of-chastity","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1310","http://icondataset.org/hearts-of-cupids-victims","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1317","http://icondataset.org/love-stricken-soul","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1201","http://icondataset.org/flame-of-divine-wisdom","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1018","http://icondataset.org/algol-head-of-demon","https://w3id.org/icon/ontology/NamedObject"
"http://icondataset.org/ART1233","http://icondataset.org/city-of-nain","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1329","http://icondataset.org/paysage-moralise","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1034","http://icondataset.org/heaven","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1195","http://icondataset.org/island-of-lemnos","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1017test","http://icondataset.org/private-chapel-installed-within-a-large-house","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1007","http://icondataset.org/planimetrical-scheme-of-the-celestial-spheres","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1007","http://icondataset.org/north-pole-sky","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1006","http://icondataset.org/north-pole-sky","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1006","http://icondataset.org/planimetrical-scheme-of-the-celestial-spheres","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1158","http://icondataset.org/temple-of-solomon","https://w3id.org/icon/ontology/Place"
"http://icondataset.org/ART1303","http://icondataset.org/blind-death","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1079","http://icondataset.org/the-twins-constellation","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1257","http://icondataset.org/aion/phanes-as-personification-of-eternal-time","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1015","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1352","http://icondataset.org/vita-contemplativa","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1352","http://icondataset.org/vita-activa","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1352","http://icondataset.org/victories","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1279","http://icondataset.org/time-the-destroyer","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1014","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1315","http://icondataset.org/eros-as-the-great-force-ruling-over-the-instincts-of-gods-man-and-animals","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1145","http://icondataset.org/the-twins-constellation","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1468","http://icondataset.org/river-alpheus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1083","http://icondataset.org/atlas","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1024","http://icondataset.org/the-constellation-perseus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1040","http://icondataset.org/sun","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1040","http://icondataset.org/moon","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1040","http://icondataset.org/sun","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1365","http://icondataset.org/two-out-of-the-four-times-of-day","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1365","http://icondataset.org/two-out-of-the-four-rivers-of-hades","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1365","http://icondataset.org/day","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1365","http://icondataset.org/night","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1292","http://icondataset.org/eros-as-the-great-force-ruling-over-the-instincts-of-gods-man-and-animals","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1256","http://icondataset.org/kairos","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1132","http://icondataset.org/death","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1203","http://icondataset.org/zephir","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1203","http://icondataset.org/flora","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1203","http://icondataset.org/spring","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1203","http://icondataset.org/flora","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1282","http://icondataset.org/time-the-destroyer","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1282","http://icondataset.org/time-ripa","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1338","http://icondataset.org/hope","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1338","http://icondataset.org/love","http://www.cidoc-crm.org/cidoc-crm/E28_Conceptual_Object"
"http://icondataset.org/ART1338","http://icondataset.org/faith","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1338","http://icondataset.org/love","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1019","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1019","http://icondataset.org/the-constellation-perseus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1289","http://icondataset.org/time-as-a-cosmic-power","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1264","http://icondataset.org/synagogue","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1264","http://icondataset.org/death","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1264","http://icondataset.org/church","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1264","http://icondataset.org/life","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1264","http://icondataset.org/church","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1005","http://icondataset.org/the-constellation-perseus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1005","http://icondataset.org/the-constellation-hercules-engonasin","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1005","http://icondataset.org/the-constellation-eridanus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1005","http://icondataset.org/the-constellation-orion","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1202","http://icondataset.org/flora","https://w3id.org/icon/ontology/Character"
"http://icondataset.org/ART1202","http://icondataset.org/flora","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1001test","http://icondataset.org/divine-justice","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1323","http://icondataset.org/death","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1016","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1131","http://icondataset.org/sleep","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1017","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/poverty","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/time-as-a-cosmic-power","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/luxury","https://w3id.org/icon/ontology/Allegory"
"http://icondataset.org/ART1290","http://icondataset.org/luxury","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/wealth","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/sun-on-his-chariot","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1290","http://icondataset.org/labour","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1387","http://icondataset.org/virtue","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1387","http://icondataset.org/human-mind","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1387","http://icondataset.org/seven-capital-sins","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1536","http://icondataset.org/death","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1033","http://icondataset.org/the-virgin-constellation","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1307","http://icondataset.org/amor","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1010","http://icondataset.org/the-constellation-eridanus","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/fraude","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/truth","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/pleasure","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/jealousy","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/time-the-revealer","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1288","http://icondataset.org/futile-and-treacherous-pleasure","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1298","http://icondataset.org/blind-night","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1334","http://icondataset.org/chastity","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1273","http://icondataset.org/time-the-destroyer","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1013test","http://icondataset.org/the-right","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1333","http://icondataset.org/earth","https://w3id.org/icon/ontology/NaturalElement"
"http://icondataset.org/ART1333","http://icondataset.org/earth","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1333","http://icondataset.org/truth","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1409","http://icondataset.org/three-stages-of-human-life","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1020","http://icondataset.org/the-constellation-hercules","https://w3id.org/icon/ontology/Personification"
"http://icondataset.org/ART1200","http://icondataset.org/platonic-love","https://w3id.org/icon/ontology/Personification"
