"<http://icondataset.org/ART1207>"
"<http://icondataset.org/ART1316>"
"<http://icondataset.org/ART1057>"
"<http://icondataset.org/ART1408>"
"<http://icondataset.org/ART1006>"
"<http://icondataset.org/ART1393>"
"<http://icondataset.org/ART1242>"
"<http://icondataset.org/ART1193>"
"<http://icondataset.org/ART1114>"
"<http://icondataset.org/ART1398>"
"<http://icondataset.org/ART1241>"
"<http://icondataset.org/ART1156>"
"<http://icondataset.org/ART1410>"
"<http://icondataset.org/ART1424>"
"<http://icondataset.org/ART1401>"
"<http://icondataset.org/ART1042>"
"<http://icondataset.org/ART1317>"
"<http://icondataset.org/ART1185>"
"<http://icondataset.org/ART1076>"
"<http://icondataset.org/ART1047>"
"<http://icondataset.org/ART1201>"
"<http://icondataset.org/ART1197>"
"<http://icondataset.org/ART1517>"
"<http://icondataset.org/ART1014test>"
"<http://icondataset.org/ART1261>"
"<http://icondataset.org/ART1089>"
"<http://icondataset.org/ART1081>"
"<http://icondataset.org/ART1186>"
"<http://icondataset.org/ART1108>"
"<http://icondataset.org/ART1531>"
"<http://icondataset.org/ART1375>"
"<http://icondataset.org/ART1378>"
"<http://icondataset.org/ART1092>"
"<http://icondataset.org/ART1321>"
"<http://icondataset.org/ART1417>"
"<http://icondataset.org/ART1404>"
"<http://icondataset.org/ART1107>"
"<http://icondataset.org/ART1283>"
"<http://icondataset.org/ART1018>"
"<http://icondataset.org/ART1091>"
"<http://icondataset.org/ART1312>"
"<http://icondataset.org/ART1274>"
"<http://icondataset.org/ART1045>"
"<http://icondataset.org/ART1306>"
"<http://icondataset.org/ART1050>"
"<http://icondataset.org/ART1384>"
"<http://icondataset.org/ART1386>"
"<http://icondataset.org/ART1421>"
"<http://icondataset.org/ART1325>"
"<http://icondataset.org/ART1102>"
"<http://icondataset.org/ART1428>"
"<http://icondataset.org/ART1364>"
"<http://icondataset.org/ART1187>"
"<http://icondataset.org/ART1158>"
"<http://icondataset.org/ART1149>"
"<http://icondataset.org/ART1111>"
"<http://icondataset.org/ART1212>"
"<http://icondataset.org/ART1412>"
"<http://icondataset.org/ART1171>"
"<http://icondataset.org/ART1080>"
"<http://icondataset.org/ART1270>"
"<http://icondataset.org/ART1434>"
"<http://icondataset.org/ART1170>"
"<http://icondataset.org/ART1154>"
"<http://icondataset.org/ART1335>"
"<http://icondataset.org/ART1188>"
"<http://icondataset.org/ART1088>"
